,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,title,inq_last_6mths,revol_bal,total_pymnt,total_rec_late_fee,last_pymnt_amnt,acc_open_past_24mths,delinq_amnt,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,total_il_high_credit_limit,loan_condition
273223,10000, 36 months,19.42,368.69,D,D3,3 years,RENT,52000.0,Debt consolidation,0.0,13015,1832.66,0.0,368.69,7.0,0.0,0.0,27500.0,13015.0,13300.0,0.0,0.0,0
273336,15000, 60 months,17.47,376.59,D,D1,3 years,OWN,92000.0,Debt consolidation,0.0,11429,2621.57,0.0,376.59,0.0,0.0,0.0,171576.0,21814.0,16500.0,38976.0,38976.0,0
273347,5000, 36 months,8.08,156.87,A,A5,10+ years,RENT,70000.0,Medical expenses,0.0,1467,468.37,0.0,156.87,4.0,0.0,0.0,116846.0,48844.0,17900.0,89346.0,89346.0,0
273352,20000, 36 months,14.52,688.62,C,C3,4 years,MORTGAGE,70000.0,Home improvement,2.0,1579,3426.97,0.0,688.62,3.0,0.0,0.0,27754.0,19325.0,3700.0,24054.0,24054.0,0
273375,10000, 60 months,21.85,275.34,D,D5,< 1 year,RENT,35600.0,Debt consolidation,0.0,3367,1364.56,0.0,275.34,3.0,0.0,0.0,16000.0,6707.0,8400.0,4000.0,4000.0,0
273457,10000, 36 months,14.03,341.93,C,C2,6 years,RENT,100000.0,Debt consolidation,0.0,8896,2385.72,0.0,341.93,11.0,0.0,0.0,62290.0,30063.0,30800.0,26790.0,26790.0,0
273488,5000, 36 months,26.77,203.51,E,E5,< 1 year,RENT,104000.0,Debt consolidation,1.0,10,1010.11,0.0,203.51,10.0,0.0,0.0,55361.0,44992.0,4300.0,50261.0,50261.0,0
273531,20000, 36 months,20.39,747.26,D,D4,6 years,OWN,360000.0,Debt consolidation,1.0,12895,2219.12,0.0,747.26,12.0,0.0,0.0,373449.0,119063.0,19200.0,112649.0,112649.0,0
273539,12000, 36 months,10.56,390.37,B,B3,10+ years,RENT,43000.0,Credit card refinancing,0.0,10932,1164.07,0.0,390.37,4.0,0.0,0.0,58929.0,49188.0,12600.0,42729.0,42729.0,0
273546,15000, 60 months,17.47,376.59,D,D1,10+ years,RENT,60000.0,Credit card refinancing,0.0,12177,2621.57,0.0,376.59,2.0,0.0,0.0,52067.0,46802.0,10000.0,38167.0,38167.0,0
273612,10000, 36 months,12.13,332.77,B,B5,7 years,MORTGAGE,60000.0,Credit card refinancing,0.0,4110,658.8,0.0,332.77,8.0,0.0,0.0,69010.0,47604.0,6900.0,54310.0,54310.0,0
273643,15000, 60 months,9.58,315.62,B,B1,4 years,MORTGAGE,90000.0,Car financing,0.0,18365,938.88,0.0,315.62,1.0,0.0,0.0,299155.0,65862.0,21500.0,67755.0,67755.0,0
273650,35000, 36 months,12.13,1164.68,B,B5,10+ years,MORTGAGE,80000.0,Debt consolidation,0.0,24192,3470.45,0.0,1164.68,3.0,0.0,0.0,104026.0,52556.0,11000.0,43726.0,43726.0,0
273699,40000, 60 months,15.49,961.92,C,C4,10+ years,RENT,150000.0,Credit card refinancing,0.0,10188,5737.1,0.0,961.92,1.0,0.0,0.0,34757.0,22392.0,12100.0,21957.0,21957.0,0
273740,3000, 36 months,7.46,93.27,A,A4,< 1 year,RENT,50000.0,Credit card refinancing,0.0,4430,681.65,30.0,108.27,9.0,0.0,0.0,114300.0,21879.0,81800.0,28000.0,28000.0,0
273746,20000, 60 months,25.81,596.57,E,E4,4 years,RENT,48000.0,Debt consolidation,1.0,22,2954.17,0.0,596.57,9.0,0.0,0.0,23625.0,19575.0,1600.0,20025.0,20025.0,0
273776,14000, 60 months,21.85,385.48,D,D5,4 years,RENT,38000.0,Credit card refinancing,0.0,18340,2295.89,0.0,385.48,7.0,0.0,0.0,66000.0,28167.0,46900.0,15000.0,15000.0,0
273790,12000, 60 months,19.42,314.07,D,D3,9 years,MORTGAGE,68000.0,Debt consolidation,1.0,4143,2250.92,0.0,314.07,7.0,0.0,0.0,352971.0,19764.0,3200.0,15621.0,15621.0,0
273823,15000, 36 months,16.46,530.77,C,C5,3 years,MORTGAGE,80000.0,Debt consolidation,0.0,11004,2613.48,26.54,557.31,13.0,0.0,0.0,406572.0,100267.0,11400.0,107835.0,107835.0,0
273825,16000, 60 months,11.05,348.28,B,B4,10+ years,OWN,40000.0,Debt consolidation,0.0,14107,2433.18,0.0,349.0,6.0,0.0,0.0,113132.0,48979.0,31700.0,42232.0,42232.0,0
273841,5000, 36 months,9.58,160.36,B,B1,10+ years,OWN,21600.0,Debt consolidation,0.0,2355,959.5,0.0,160.36,2.0,0.0,0.0,32500.0,5998.0,7600.0,6000.0,6000.0,0
273874,9100, 36 months,23.87,356.4,E,E2,nan,RENT,13140.0,Debt consolidation,1.0,7110,700.73,0.0,356.4,6.0,0.0,0.0,12900.0,8432.0,7600.0,3000.0,3000.0,0
273906,18000, 36 months,12.13,598.98,B,B5,6 years,MORTGAGE,222000.0,Debt consolidation,1.0,15665,3620.22,0.0,598.98,14.0,0.0,0.0,233810.0,116570.0,39700.0,88260.0,88260.0,0
273933,21000, 36 months,9.58,673.48,B,B1,3 years,MORTGAGE,62000.0,Debt consolidation,0.0,2287,2682.74,0.0,673.48,4.0,0.0,0.0,208676.0,31939.0,3300.0,34529.0,34529.0,0
273934,5000, 36 months,17.47,179.44,D,D1,3 years,RENT,41000.0,Debt consolidation,1.0,536,1251.23,0.0,179.44,4.0,0.0,0.0,21136.0,18995.0,2000.0,18836.0,18836.0,0
273947,7500, 36 months,21.85,285.85,D,D5,1 year,OWN,37000.0,Other,1.0,1656,1420.15,30.0,285.85,5.0,0.0,0.0,18407.0,14834.0,2400.0,14507.0,14507.0,0
273963,15000, 36 months,16.46,530.77,C,C5,1 year,RENT,35000.0,Home buying,0.0,10124,2913.98,0.0,600.0,4.0,0.0,0.0,23700.0,10124.0,15900.0,0.0,0.0,0
273966,5250, 36 months,14.52,180.77,C,C3,< 1 year,RENT,67000.0,Credit card refinancing,0.0,3070,538.07,0.0,180.77,2.0,0.0,0.0,28761.0,18542.0,4300.0,24461.0,24461.0,0
273984,10000, 60 months,20.39,267.12,D,D4,2 years,RENT,40000.0,Debt consolidation,2.0,24981,1608.05,0.0,267.12,5.0,0.0,0.0,65243.0,33464.0,23524.0,24375.0,24375.0,0
274001,35000, 60 months,19.42,916.03,D,D3,10+ years,MORTGAGE,118000.0,Debt consolidation,0.0,30739,4806.72,0.0,916.03,9.0,0.0,0.0,502426.0,92837.0,20100.0,89126.0,89126.0,0
274028,16000, 60 months,14.52,376.62,C,C3,4 years,MORTGAGE,120000.0,Debt consolidation,0.0,10231,1493.57,0.0,376.62,5.0,0.0,0.0,247276.0,67448.0,25200.0,87076.0,87076.0,0
274075,5000, 36 months,18.45,181.9,D,D2,nan,RENT,30000.0,Debt consolidation,1.0,6063,126.78,15.0,50.0,16.0,0.0,0.0,34160.0,20791.0,1000.0,14860.0,14860.0,0
274108,4000, 36 months,17.47,143.55,D,D1,10+ years,RENT,55000.0,Debt consolidation,0.0,3542,283.22,0.0,143.55,8.0,0.0,0.0,80754.0,81725.0,6100.0,70954.0,70954.0,0
274113,30000, 36 months,20.39,1120.88,D,D4,< 1 year,MORTGAGE,58240.0,Debt consolidation,0.0,23175,7861.07,0.0,1120.88,4.0,0.0,0.0,214910.0,59198.0,14900.0,57657.0,57657.0,0
274124,25000, 60 months,21.85,688.35,D,D5,10+ years,MORTGAGE,74800.0,Debt consolidation,1.0,16743,5132.28,0.0,344.18,9.0,0.0,0.0,267125.0,46029.0,13000.0,33425.0,33425.0,0
274132,3500, 36 months,16.46,123.85,C,C5,1 year,RENT,35000.0,Debt consolidation,1.0,1197,739.9,0.0,123.85,2.0,0.0,0.0,28786.0,20231.0,2900.0,25886.0,25886.0,0
274134,12650, 36 months,16.46,447.62,C,C5,10+ years,MORTGAGE,113000.0,Credit card refinancing,2.0,12889,3121.77,0.0,447.62,16.0,0.0,0.0,700147.0,121642.0,8700.0,129446.0,129446.0,0
274139,20000, 60 months,28.72,631.44,F,F1,10+ years,RENT,51000.0,Debt consolidation,1.0,2303,4180.75,0.0,631.44,5.0,0.0,0.0,18000.0,13874.0,4300.0,12000.0,12000.0,0
274176,12000, 60 months,19.42,314.07,D,D3,nan,OWN,65000.0,Credit card refinancing,3.0,5392,1871.47,0.0,314.07,3.0,0.0,0.0,169147.0,61562.0,17900.0,75181.0,75181.0,0
274192,2500, 36 months,14.03,85.49,C,C2,10+ years,RENT,54000.0,Debt consolidation,0.0,5287,254.52,0.0,85.49,2.0,0.0,0.0,46565.0,37581.0,6600.0,36365.0,36365.0,0
274287,10000, 36 months,8.08,313.74,A,A5,7 years,MORTGAGE,45000.0,Credit card refinancing,0.0,10299,1564.21,0.0,313.74,4.0,0.0,0.0,107145.0,17139.0,13500.0,14650.0,14650.0,0
274294,18000, 36 months,11.05,589.73,B,B4,< 1 year,RENT,100000.0,Debt consolidation,0.0,10875,6085.82,0.0,589.73,5.0,0.0,0.0,60993.0,41733.0,9800.0,43293.0,43293.0,0
274295,19750, 60 months,15.49,474.95,C,C4,nan,MORTGAGE,25000.0,Debt consolidation,2.0,8287,3355.15,47.5,973.65,11.0,0.0,0.0,115400.0,8287.0,39800.0,0.0,0.0,0
274345,15000, 36 months,24.84,595.13,E,E3,10+ years,RENT,43000.0,Debt consolidation,2.0,17339,0.0,0.0,0.0,4.0,0.0,0.0,53358.0,22921.0,14500.0,16958.0,16958.0,0
274352,15000, 36 months,17.47,538.31,D,D1,1 year,RENT,85000.0,Debt consolidation,0.0,13063,3754.11,0.0,538.31,5.0,0.0,0.0,70285.0,59082.0,15500.0,54785.0,54785.0,0
274379,4000, 36 months,14.03,136.77,C,C2,4 years,MORTGAGE,29000.0,Credit card refinancing,1.0,3831,954.27,0.0,136.77,3.0,0.0,0.0,216649.0,67359.0,1500.0,61349.0,61349.0,0
274424,5000, 36 months,12.13,166.39,B,B5,10+ years,RENT,67000.0,Other,0.0,0,1753.8,30.0,250.0,3.0,0.0,0.0,21455.0,17048.0,0.0,21255.0,21255.0,0
274451,5000, 36 months,13.06,168.62,C,C1,4 years,RENT,32000.0,Debt consolidation,1.0,533,839.47,0.0,168.62,0.0,0.0,0.0,10000.0,533.0,10000.0,0.0,0.0,0
274455,10000, 36 months,15.49,349.06,C,C4,10+ years,MORTGAGE,41000.0,Debt consolidation,0.0,1609,2443.66,17.45,366.51,2.0,0.0,0.0,79914.0,6034.0,3800.0,22111.0,22111.0,0
274468,30000, 60 months,19.42,785.17,D,D3,5 years,MORTGAGE,85000.0,Credit card refinancing,1.0,15971,4678.65,0.0,785.17,7.0,0.0,0.0,232897.0,75105.0,17500.0,80480.0,80480.0,0
274486,40000, 60 months,16.46,982.53,C,C5,10+ years,OWN,107000.0,Home improvement,0.0,1895,6841.13,0.0,982.53,0.0,0.0,0.0,3800.0,1895.0,3800.0,0.0,0.0,0
274495,12000, 60 months,20.39,320.54,D,D4,10+ years,RENT,60000.0,Debt consolidation,1.0,10808,1268.57,0.0,320.54,4.0,0.0,0.0,56766.0,39768.0,10600.0,40366.0,40366.0,0
274498,32000, 60 months,10.07,681.01,B,B2,1 year,OWN,118000.0,Credit card refinancing,1.0,20403,5982.1,0.0,1000.0,4.0,0.0,0.0,553883.0,234731.0,57000.0,183883.0,183883.0,0
274510,35000, 36 months,10.07,1130.51,B,B2,10+ years,RENT,152000.0,Major purchase,1.0,0,2241.44,0.0,1130.51,3.0,0.0,0.0,40200.0,0.0,39700.0,0.0,0.0,0
274571,20000, 60 months,16.46,491.27,C,C5,10+ years,MORTGAGE,80000.0,Home improvement,3.0,3065,1946.79,0.0,491.27,4.0,0.0,0.0,455990.0,50222.0,4000.0,57675.0,57675.0,0
274601,28025, 60 months,26.77,851.91,E,E5,1 year,MORTGAGE,140000.0,Debt consolidation,2.0,4933,3532.68,0.0,851.91,14.0,0.0,0.0,503514.0,124539.0,6300.0,129676.0,129676.0,0
274613,27000, 60 months,14.03,628.67,C,C2,nan,MORTGAGE,54901.0,Other,0.0,22493,4379.65,0.0,628.67,3.0,0.0,0.0,86509.0,36590.0,15000.0,42509.0,42509.0,0
274626,27000, 60 months,14.52,635.55,C,C3,2 years,MORTGAGE,50000.0,Debt consolidation,1.0,14603,4554.19,127.12,635.55,6.0,0.0,0.0,377196.0,60015.0,5000.0,65096.0,65096.0,0
274659,15000, 60 months,21.85,413.01,D,D5,10+ years,MORTGAGE,53000.0,Debt consolidation,0.0,9980,807.81,0.0,413.01,5.0,0.0,0.0,181496.0,19811.0,7200.0,28783.0,28783.0,0
274679,40000, 60 months,14.03,931.36,C,C2,10+ years,RENT,112000.0,Debt consolidation,0.0,21715,6488.34,0.0,931.36,6.0,0.0,0.0,194934.0,25734.0,24000.0,8340.0,8340.0,0
274681,30000, 60 months,18.45,769.17,D,D2,10+ years,MORTGAGE,135000.0,Debt consolidation,1.0,15917,1507.59,0.0,769.17,4.0,0.0,0.0,500987.0,60514.0,19600.0,40854.0,40854.0,0
274683,40000, 60 months,15.49,961.92,C,C4,8 years,RENT,154000.0,Major purchase,1.0,764,1889.42,0.0,961.92,0.0,0.0,0.0,24900.0,764.0,0.0,0.0,0.0,0
274697,12000, 36 months,9.58,384.85,B,B1,10+ years,MORTGAGE,42000.0,Debt consolidation,0.0,5961,2302.71,0.0,384.85,1.0,0.0,0.0,105212.0,5961.0,13200.0,0.0,0.0,0
274716,25000, 60 months,14.52,588.47,C,C3,nan,MORTGAGE,61000.0,Other,0.0,1128,4099.12,0.0,588.47,1.0,0.0,0.0,160433.0,3087.0,1500.0,17633.0,17633.0,0
274722,30000, 36 months,21.85,1143.39,D,D5,10+ years,RENT,120000.0,Debt consolidation,0.0,37572,4537.14,0.0,1143.39,3.0,0.0,0.0,66224.0,50464.0,42800.0,21587.0,21587.0,0
274726,32000, 36 months,19.42,1179.8,D,D3,2 years,MORTGAGE,56000.0,Debt consolidation,3.0,7297,8224.08,0.0,1179.8,6.0,0.0,0.0,240866.0,66074.0,35300.0,60795.0,60795.0,0
274760,25000, 60 months,10.07,532.04,B,B2,4 years,MORTGAGE,172000.0,Other,0.0,39326,3259.43,53.2,532.04,6.0,0.0,0.0,458221.0,118554.0,30200.0,108928.0,108928.0,0
274770,40000, 60 months,14.03,931.36,C,C2,5 years,MORTGAGE,130000.0,Debt consolidation,0.0,42575,5680.25,0.0,931.36,6.0,0.0,0.0,445972.0,93705.0,25900.0,53706.0,53706.0,0
274775,10000, 36 months,14.52,344.31,C,C3,nan,OWN,43000.0,Credit card refinancing,2.0,2840,2419.32,17.22,361.53,7.0,0.0,0.0,23683.0,19552.0,1500.0,20283.0,20283.0,0
274778,15300, 60 months,15.49,367.94,C,C4,nan,OWN,17880.0,Major purchase,0.0,8981,354.77,0.0,367.94,2.0,0.0,0.0,96500.0,11592.0,9000.0,3500.0,3500.0,0
274823,35000, 60 months,17.47,878.71,D,D1,1 year,OWN,120000.0,Other,0.0,4338,0.0,0.0,0.0,5.0,0.0,0.0,301085.0,4338.0,4000.0,0.0,0.0,0
274910,24000, 60 months,16.46,589.52,C,C5,1 year,MORTGAGE,65000.0,Home improvement,3.0,11807,3515.17,0.0,589.52,10.0,0.0,0.0,41400.0,11807.0,23100.0,0.0,0.0,0
274931,15000, 60 months,19.42,392.59,D,D3,2 years,RENT,60000.0,Credit card refinancing,1.0,5540,1946.77,0.0,392.59,2.0,0.0,0.0,61853.0,18974.0,46800.0,15053.0,15053.0,0
274939,23000, 60 months,15.49,553.11,C,C4,10+ years,MORTGAGE,60000.0,Debt consolidation,1.0,4159,1086.43,0.0,553.11,7.0,0.0,0.0,33100.0,18218.0,17300.0,15000.0,15000.0,0
274942,16000, 36 months,14.03,547.08,C,C2,2 years,MORTGAGE,100000.0,Debt consolidation,0.0,2010,3817.09,0.0,547.08,4.0,0.0,0.0,298508.0,53134.0,800.0,58555.0,58555.0,0
274949,26300, 60 months,30.75,863.05,F,F5,nan,RENT,40000.0,Credit card refinancing,0.0,26656,2544.22,0.0,863.05,0.0,0.0,0.0,98743.0,32102.0,78000.0,0.0,0.0,0
274952,24000, 36 months,12.13,798.64,B,B5,nan,RENT,108000.0,Debt consolidation,0.0,25507,5605.16,0.0,798.64,8.0,0.0,0.0,123148.0,99655.0,4500.0,87648.0,87648.0,0
274974,11000, 36 months,12.13,366.05,B,B5,7 years,RENT,45000.0,Debt consolidation,0.0,15532,2554.94,0.0,366.05,4.0,0.0,0.0,59161.0,26879.0,27500.0,24561.0,24561.0,0
274976,5000, 36 months,14.03,170.97,C,C2,1 year,RENT,80000.0,Home improvement,3.0,9977,509.01,0.0,170.97,6.0,0.0,0.0,25700.0,9977.0,18100.0,0.0,0.0,0
275001,23000, 60 months,14.03,535.53,C,C2,10+ years,MORTGAGE,126000.0,Debt consolidation,2.0,9674,3730.78,0.0,535.53,7.0,0.0,0.0,191232.0,118810.0,32700.0,143932.0,143932.0,0
275007,8800, 36 months,16.46,311.39,C,C5,nan,MORTGAGE,18000.0,Debt consolidation,0.0,5066,926.12,0.0,311.39,3.0,0.0,0.0,87297.0,14976.0,5100.0,19639.0,19639.0,0
275011,1000, 36 months,19.42,36.87,D,D3,4 years,OWN,35000.0,Moving and relocation,0.0,3180,329.27,15.0,36.87,2.0,0.0,0.0,7600.0,3180.0,4700.0,0.0,0.0,0
275018,40000, 36 months,14.52,1377.23,C,C3,10+ years,MORTGAGE,150000.0,Debt consolidation,3.0,11287,9677.2,68.86,1377.23,8.0,0.0,0.0,590717.0,106275.0,60700.0,107117.0,107117.0,0
275043,15000, 36 months,14.52,516.47,C,C3,1 year,OWN,30000.0,Debt consolidation,0.0,14157,3086.72,0.0,516.47,2.0,0.0,0.0,24800.0,16515.0,6300.0,4000.0,4000.0,0
275077,20000, 60 months,19.42,523.45,D,D3,3 years,RENT,137000.0,Debt consolidation,1.0,13993,2103.94,0.0,523.45,5.0,0.0,0.0,72394.0,32463.0,26900.0,44994.0,44994.0,0
275118,25000, 60 months,26.77,759.96,E,E5,10+ years,MORTGAGE,84000.0,Home improvement,1.0,7817,3725.75,0.0,759.96,2.0,0.0,0.0,271245.0,58360.0,13300.0,30229.0,30229.0,0
275132,26000, 36 months,6.83,800.79,A,A3,nan,MORTGAGE,65000.0,Debt consolidation,0.0,36707,4794.87,0.0,800.79,5.0,0.0,0.0,382850.0,71497.0,108600.0,53450.0,53450.0,0
275152,10000, 60 months,20.39,267.12,D,D4,10+ years,MORTGAGE,69000.0,Other,1.0,9050,622.91,0.0,267.12,4.0,0.0,0.0,266696.0,67952.0,18900.0,85356.0,85356.0,0
275154,16000, 60 months,15.49,384.77,C,C4,3 years,RENT,32000.0,Other,0.0,9836,2679.62,0.0,384.77,3.0,0.0,0.0,39700.0,11492.0,37700.0,2000.0,2000.0,0
275157,10000, 36 months,11.05,327.63,B,B4,3 years,RENT,108450.0,Major purchase,0.0,6923,0.0,0.0,0.0,2.0,0.0,0.0,24400.0,6923.0,24400.0,0.0,0.0,0
275167,9800, 36 months,16.46,346.77,C,C5,10+ years,MORTGAGE,99500.0,Credit card refinancing,0.0,3640,0.0,0.0,0.0,12.0,0.0,0.0,87292.0,67653.0,6100.0,75292.0,75292.0,0
275273,5000, 36 months,14.03,170.97,C,C2,nan,MORTGAGE,120000.0,Major purchase,0.0,18471,507.07,15.0,170.97,0.0,0.0,0.0,50298.0,45566.0,21000.0,26898.0,26898.0,0
275274,24000, 60 months,14.52,564.93,C,C3,7 years,MORTGAGE,40000.0,Debt consolidation,1.0,28925,2240.36,0.0,564.93,2.0,0.0,0.0,244930.0,119794.0,39300.0,108686.0,108686.0,0
275315,35000, 36 months,8.08,1098.07,A,A5,10+ years,RENT,45000.0,Other,0.0,7845,2180.43,0.0,1098.07,0.0,0.0,0.0,55438.0,22027.0,10400.0,28738.0,28738.0,0
275351,27000, 60 months,12.13,602.38,B,B5,8 years,MORTGAGE,80000.0,Debt consolidation,0.0,20819,3614.28,0.0,602.38,6.0,0.0,0.0,281642.0,20819.0,41600.0,0.0,0.0,0
275359,22000, 36 months,12.13,732.09,B,B5,10+ years,MORTGAGE,73000.0,Credit card refinancing,0.0,20380,2224.89,0.0,732.09,2.0,0.0,0.0,184467.0,49952.0,26400.0,38067.0,38067.0,0
275372,15000, 36 months,10.56,487.97,B,B3,nan,MORTGAGE,50456.0,Debt consolidation,0.0,28916,2934.93,0.0,487.97,4.0,0.0,0.0,286335.0,39496.0,31900.0,12000.0,12000.0,0
275382,40000, 60 months,9.58,841.64,B,B1,nan,MORTGAGE,60000.0,Debt consolidation,0.0,0,5870.19,0.0,841.64,1.0,0.0,0.0,231251.0,83910.0,9000.0,87651.0,87651.0,0
275390,15000, 60 months,15.49,360.72,C,C4,2 years,MORTGAGE,80000.0,Major purchase,0.0,17878,758.53,18.04,50.0,7.0,0.0,0.0,350432.0,90884.0,19800.0,103332.0,103332.0,0
275426,40000, 60 months,14.03,931.36,C,C2,10+ years,MORTGAGE,110760.0,Debt consolidation,0.0,8673,4469.54,46.57,977.93,4.0,0.0,0.0,115064.0,56511.0,23800.0,83964.0,83964.0,0
275448,20000, 60 months,11.05,435.35,B,B4,7 years,MORTGAGE,65000.0,Debt consolidation,2.0,5484,1343.77,0.0,435.35,7.0,0.0,0.0,241875.0,5484.0,50500.0,0.0,0.0,0
275454,30000, 60 months,16.46,736.9,C,C5,2 years,MORTGAGE,54080.0,Home improvement,0.0,679,2920.17,0.0,736.9,2.0,0.0,0.0,2100.0,679.0,2100.0,0.0,0.0,0
275459,30000, 60 months,20.39,801.35,D,D4,5 years,RENT,50000.0,Debt consolidation,0.0,27729,5609.45,0.0,801.35,4.0,0.0,0.0,88501.0,54129.0,49500.0,36301.0,36301.0,0
275486,15000, 60 months,19.42,392.59,D,D3,< 1 year,OWN,28000.0,Home buying,0.0,720,2382.78,19.63,392.59,3.0,0.0,0.0,60414.0,55543.0,3500.0,54914.0,54914.0,0
275493,24000, 60 months,20.39,641.08,D,D4,nan,RENT,67800.0,Credit card refinancing,2.0,10747,1227.79,0.0,641.08,15.0,0.0,0.0,152965.0,146444.0,21300.0,115665.0,115665.0,0
275537,25000, 60 months,11.05,544.19,B,B4,10+ years,MORTGAGE,116000.0,Credit card refinancing,0.0,97913,2690.26,0.0,544.19,1.0,0.0,0.0,400112.0,114922.0,104400.0,17828.0,17828.0,0
275542,20000, 36 months,14.03,683.85,C,C2,9 years,OWN,70000.0,Debt consolidation,3.0,12030,4087.51,0.0,683.85,1.0,0.0,0.0,85852.0,38299.0,14300.0,48652.0,48652.0,0
275572,10000, 60 months,17.47,251.06,D,D1,< 1 year,RENT,80000.0,Home improvement,0.0,11102,1235.89,0.0,251.06,6.0,0.0,0.0,95868.0,80107.0,8700.0,78368.0,78368.0,0
275603,20000, 36 months,18.45,727.58,D,D2,nan,RENT,71000.0,Debt consolidation,1.0,14880,5072.56,0.0,727.58,2.0,0.0,0.0,50045.0,28351.0,19600.0,26345.0,26345.0,0
275649,16000, 60 months,26.77,486.37,E,E5,4 years,OWN,50932.0,Moving and relocation,3.0,3577,1897.89,0.0,486.37,19.0,0.0,0.0,94831.0,46103.0,6800.0,46731.0,46731.0,0
275681,11200, 36 months,14.52,385.63,C,C3,5 years,MORTGAGE,37000.0,Credit card refinancing,0.0,6020,2681.34,0.0,385.63,5.0,0.0,0.0,119601.0,7541.0,6500.0,3000.0,3000.0,0
275756,40000, 36 months,9.58,1282.82,B,B1,3 years,MORTGAGE,285000.0,Debt consolidation,0.0,27857,7932.19,256.56,1346.96,10.0,0.0,0.0,942496.0,138027.0,35200.0,156846.0,156846.0,0
275765,21000, 60 months,11.05,457.12,B,B4,2 years,RENT,46000.0,Debt consolidation,0.0,0,1873.61,0.0,457.12,4.0,0.0,0.0,61669.0,21163.0,36600.0,25000.0,25000.0,0
275782,32800, 36 months,8.08,1029.05,A,A5,1 year,RENT,110000.0,Major purchase,0.0,2237,7188.63,0.0,1029.05,7.0,0.0,0.0,61400.0,30037.0,19600.0,27800.0,27800.0,0
275815,16000, 60 months,21.85,440.54,D,D5,3 years,RENT,40000.0,Debt consolidation,0.0,6434,3044.94,0.0,440.54,0.0,0.0,0.0,7500.0,6434.0,0.0,0.0,0.0,0
275824,10000, 60 months,17.47,251.06,D,D1,10+ years,MORTGAGE,39000.0,Home improvement,0.0,2674,1235.89,0.0,251.06,6.0,0.0,0.0,259914.0,17307.0,39200.0,40014.0,40014.0,0
275838,5000, 36 months,12.13,166.39,B,B5,10+ years,OWN,50000.0,Credit card refinancing,0.0,8852,163.02,0.0,166.39,4.0,0.0,0.0,50368.0,28575.0,10800.0,38668.0,38668.0,0
275858,5200, 36 months,17.47,186.62,D,D1,9 years,RENT,54000.0,Debt consolidation,2.0,7873,471.57,15.0,50.0,7.0,0.0,0.0,40218.0,13452.0,11000.0,12518.0,12518.0,0
275876,14000, 36 months,21.85,533.59,D,D5,10+ years,OWN,33000.0,Debt consolidation,0.0,3925,3194.23,26.68,560.27,3.0,0.0,0.0,47621.0,36503.0,3000.0,43621.0,43621.0,0
275879,15000, 36 months,6.19,457.63,A,A2,3 years,MORTGAGE,62000.0,Credit card refinancing,1.0,13063,3221.13,22.88,480.51,16.0,0.0,0.0,305784.0,83069.0,39400.0,89373.0,89373.0,0
275893,5000, 36 months,7.46,155.44,A,A4,6 years,OWN,27000.0,Other,1.0,1904,785.5,0.0,155.44,1.0,0.0,0.0,123080.0,10926.0,12000.0,23154.0,23154.0,0
275935,15000, 60 months,15.49,360.72,C,C4,1 year,OWN,35000.0,Major purchase,0.0,3349,1417.06,0.0,360.72,6.0,0.0,0.0,35191.0,17775.0,1500.0,26791.0,26791.0,0
275969,35000, 60 months,18.45,897.37,D,D2,2 years,RENT,48547.0,Other,0.0,12840,5312.47,0.0,897.37,6.0,0.0,0.0,49150.0,22101.0,28000.0,11650.0,11650.0,0
275986,12000, 60 months,28.72,378.86,F,F1,2 years,RENT,102000.0,Other,0.0,2314,2234.87,0.0,378.86,3.0,0.0,0.0,42451.0,32918.0,3800.0,30651.0,30651.0,0
275994,35000, 36 months,14.03,1196.73,C,C2,10+ years,MORTGAGE,140000.0,Debt consolidation,0.0,73763,4909.69,0.0,1196.73,5.0,0.0,0.0,474993.0,81169.0,75000.0,10000.0,10000.0,0
276008,10000, 60 months,15.49,240.48,C,C4,6 years,MORTGAGE,48000.0,Home improvement,0.0,5706,463.75,0.0,240.48,4.0,0.0,0.0,226599.0,41042.0,6100.0,50677.0,50677.0,0
276034,11400, 60 months,30.17,370.02,F,F3,10+ years,OWN,75000.0,Debt consolidation,2.0,31309,701.82,0.0,370.02,6.0,0.0,0.0,217145.0,94452.0,102900.0,89745.0,89745.0,0
276036,13000, 60 months,18.45,333.31,D,D2,10+ years,RENT,64000.0,Debt consolidation,0.0,13555,973.28,0.0,333.31,9.0,0.0,0.0,84494.0,47570.0,13200.0,49394.0,49394.0,0
276043,6000, 36 months,10.07,193.81,B,B2,4 years,RENT,43000.0,Debt consolidation,0.0,4195,1156.15,0.0,193.81,8.0,0.0,0.0,52700.0,9011.0,45700.0,5000.0,5000.0,0
276157,15000, 36 months,8.08,470.6,A,A5,5 years,RENT,40320.0,Debt consolidation,1.0,6491,927.73,0.0,470.6,3.0,0.0,0.0,45949.0,17261.0,16100.0,14749.0,14749.0,0
276165,4000, 36 months,19.42,147.48,D,D3,nan,RENT,15000.0,Car financing,1.0,166,1023.73,0.0,147.48,2.0,0.0,0.0,1300.0,166.0,300.0,0.0,0.0,0
